time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,state,min_site_distances
2023-01-19T00:29:12.638Z,44.2598,-116.218,10.398,2.6,ml,26,56.0,0.842,0.79,us,us7000j5dm,2023-03-31T19:45:18.040Z,"11 km WSW of Smiths Ferry, Idaho",earthquake,1.23,8.53,0.056,42.0,reviewed,us,us,ID,51.368214605410536
2023-01-17T16:35:27.184Z,42.6878,-111.7715,5.0,2.9,ml,31,88.0,0.501,0.38,us,us7000j4x3,2023-03-31T19:44:52.040Z,"10 km ESE of Bancroft, Idaho",earthquake,1.99,1.93,0.045,66.0,reviewed,us,us,ID,430.1467375108172
2023-01-11T10:56:13.852Z,44.2715,-115.1448,10.0,2.5,ml,16,67.0,0.856,1.18,us,us7000j3lg,2023-03-20T06:03:20.040Z,southern Idaho,earthquake,1.97,2.012,0.056,42.0,reviewed,us,us,ID,133.25313637648304
2023-01-09T06:10:36.369Z,44.5287,-114.6635,17.344,2.6,ml,31,59.0,0.589,0.22,us,us7000j32l,2023-03-20T06:03:03.040Z,"34 km W of Challis, Idaho",earthquake,2.37,8.215,0.049,54.0,reviewed,us,us,ID,177.31745055829512
2023-01-06T10:24:54.490Z,44.372,-115.1405,10.0,2.5,ml,31,60.0,0.758,0.3,us,us7000j2i4,2023-03-11T22:51:42.040Z,"23 km NW of Stanley, Idaho",earthquake,2.44,1.998,0.05,52.0,reviewed,us,us,ID,136.0895714374467
2023-01-01T02:12:57.668Z,44.3695,-115.2008,10.0,2.5,ml,16,82.0,0.774,0.71,us,us7000j1bq,2023-03-11T22:51:29.040Z,"26 km NW of Stanley, Idaho",earthquake,2.26,1.873,0.048,58.0,reviewed,us,us,ID,131.396029696353
2023-10-13T11:23:04.862Z,31.677,-104.19,6.093,3.1,ml(texnet),27,67.0,0.1,0.1,tx,tx2023ubox,2023-10-13T14:08:25.234Z,"55 km NW of Toyah, Texas",earthquake,0.5318783922,0.6756896047,0.3,18.0,reviewed,tx,tx,TX,0.4549865959227258
2023-10-13T03:27:50.614Z,32.325,-101.088,11.9584,2.8,ml(texnet),43,44.0,0.2,0.2,tx,tx2023uazh,2023-10-13T10:51:07.183Z,"7 km WSW of Westbrook, Texas",earthquake,0.6841538728,0.9063488563,0.2,32.0,reviewed,tx,tx,TX,0.27608663577855
2023-10-12T05:33:02.136Z,31.548,-104.145,6.0802,2.5,ml(texnet),18,69.0,0.0,0.2,tx,tx2023tzhx,2023-10-12T12:48:47.682Z,"42 km NW of Toyah, Texas",earthquake,1.033941702,1.017967076,0.1,7.0,reviewed,tx,tx,TX,1.1027066476307372
2023-10-11T05:47:48.714Z,31.679,-104.43,6.183,2.5,ml(texnet),15,52.0,0.0,0.2,tx,tx2023txmw,2023-10-11T12:44:47.699Z,western Texas,earthquake,1.076222032,0.8785943362,0.1,7.0,reviewed,tx,tx,TX,5.877846927543647
2023-10-10T17:17:29.372Z,28.9468,-98.1052,3.512,2.8,mb_lg,16,63.0,0.276,0.7,us,us6000lekm,2023-10-10T17:28:56.040Z,"9 km WSW of Falls City, Texas",earthquake,1.79,5.326,0.073,50.0,reviewed,us,us,TX,0.680854074251675
2023-10-10T10:21:15.555Z,28.929,-98.055,4.6464,2.8,ml(texnet),20,44.0,0.1,0.2,tx,tx2023twaj,2023-10-10T13:57:20.531Z,"6 km SSW of Falls City, Texas",earthquake,1.041465609,2.298420014,0.1,6.0,reviewed,tx,tx,TX,0.839968376528476
2023-10-10T02:10:50.977Z,31.646,-103.996,6.4658,3.0,ml(texnet),15,70.0,0.0,0.1,tx,tx2023tvke,2023-10-13T19:29:24.167Z,"38 km W of Mentone, Texas",earthquake,2.327876325,1.877362514,0.1,6.0,reviewed,tx,tx,TX,0.3917513449080799
2023-10-10T01:24:03.879Z,32.407,-102.036,8.8282,2.7,ml(texnet),27,58.0,0.1,0.1,tx,tx2023tviq,2023-10-11T04:40:37.040Z,"32 km WSW of Ackerly, Texas",earthquake,0.9579435658,1.998260483,0.1,7.0,reviewed,tx,tx,TX,1.0222271050728964
2023-10-09T18:35:11.639Z,32.832,-100.94,6.1381,2.9,ml(texnet),19,63.0,0.0,0.2,tx,tx2023tuve,2023-10-12T19:46:39.590Z,"12 km N of Snyder, Texas",earthquake,0.7536083901,1.629053716,0.1,7.0,reviewed,tx,tx,TX,0.15901055858071647
2023-10-09T15:15:16.374Z,32.682,-100.696,6.774,2.9,ml(texnet),23,55.0,0.0,0.2,tx,tx2023tuoo,2023-10-09T15:40:23.040Z,"7 km NE of Hermleigh, Texas",earthquake,0.8194975003,1.468453297,0.1,19.0,reviewed,tx,tx,TX,0.512442179813294
2023-10-09T13:59:24.800Z,28.966,-97.62,3.9861,4.0,ml(texnet),30,92.0,0.1,0.3,tx,tx2023tumb,2023-10-10T14:48:41.355Z,"5 km NNW of Nordheim, Texas",earthquake,1.49659632,1.907328823,0.2,21.0,reviewed,tx,tx,TX,0.44182787653226785
2023-10-09T13:25:55.545Z,28.926,-98.062,6.7251,3.5,ml(texnet),22,73.0,0.1,0.5,tx,tx2023tuky,2023-10-09T19:23:22.764Z,"7 km SW of Falls City, Texas",earthquake,1.962698389,3.036989574,0.2,20.0,reviewed,tx,tx,TX,0.4941245693366791
2023-10-09T06:29:31.663Z,31.628,-103.99,7.3013,2.9,ml(texnet),33,49.0,0.0,0.1,tx,tx2023ttxf,2023-10-09T15:01:31.223Z,"38 km WSW of Mentone, Texas",earthquake,0.3769752486,0.5032247142,0.2,24.0,reviewed,tx,tx,TX,0.1878732890739797
2023-10-09T03:02:41.120Z,32.682,-100.698,6.3827,3.1,ml(texnet),29,47.0,0.0,0.3,tx,tx2023ttqk,2023-10-09T15:24:16.669Z,"7 km NE of Hermleigh, Texas",earthquake,1.069561538,1.83227485,0.1,17.0,reviewed,tx,tx,TX,0.5532724910102237
2023-10-08T12:00:39.341Z,31.657,-104.476,6.1316,3.1,ml(texnet),58,67.0,0.0,0.4,tx,tx2023tsmq,2023-10-09T15:19:57.809Z,western Texas,earthquake,1.012695024,0.826932848,0.1,27.0,reviewed,tx,tx,TX,5.187155919701281
2023-10-08T04:57:07.707Z,31.679,-104.422,6.4915,2.5,ml(texnet),32,62.0,0.0,0.2,tx,tx2023tryr,2023-10-09T20:22:49.635Z,western Texas,earthquake,0.6975808978,0.6049999691,0.2,25.0,reviewed,tx,tx,TX,5.1916450643954155
2023-10-07T16:20:08.105Z,30.855,-103.491,7.3913,2.7,ml(texnet),16,72.0,0.2,0.1,tx,tx2023tqzr,2023-10-13T19:06:48.253Z,western Texas,earthquake,1.189728567,3.193684235,0.2,18.0,reviewed,tx,tx,TX,0.7891297356883996
2023-10-05T14:14:44.166Z,31.634,-104.177,7.7769,3.0,mlv,44,63.0,0.1,0.2,tx,tx2023tneo,2023-10-07T14:48:33.040Z,"50 km NW of Toyah, Texas",earthquake,0.7642540299,0.904673394,0.2,32.0,reviewed,tx,tx,TX,0.760897325996603
2023-10-05T04:35:44.659Z,31.605,-103.944,7.3913,2.7,ml(texnet),15,49.0,0.0,0.1,tx,tx2023tmll,2023-10-05T10:35:26.333Z,western Texas,earthquake,0.6258213599,0.7888165509,0.1,16.0,reviewed,tx,tx,TX,0.041118336234144445
2023-10-04T16:26:38.936Z,31.637,-104.176,7.3656,3.1,ml(texnet),54,60.0,0.1,0.3,tx,tx2023tlnl,2023-10-05T12:19:29.637Z,"50 km NW of Toyah, Texas",earthquake,0.7786488668,0.8187272806,0.1,24.0,reviewed,tx,tx,TX,1.1053906470583663
2023-10-04T06:02:01.919Z,31.612,-103.98,6.8514,3.0,ml(texnet),15,57.0,0.0,0.1,tx,tx2023tksr,2023-10-04T09:35:45.901Z,"37 km NNW of Toyah, Texas",earthquake,0.5305099901,0.6522594922,0.1,6.0,reviewed,tx,tx,TX,0.11695043702972588
2023-10-04T06:01:38.559Z,31.613,-103.978,7.0571,2.7,ml(texnet),15,56.0,0.0,0.1,tx,tx2023tksu,2023-10-04T12:44:05.165Z,"37 km WSW of Mentone, Texas",earthquake,0.5991066662,1.046916478,0.1,33.0,reviewed,tx,tx,TX,0.20913963562412882
2023-10-04T05:29:20.494Z,31.615,-103.981,8.5224,3.1,ml(texnet),66,41.0,0.0,0.2,tx,tx2023tkrs,2023-10-04T15:01:21.297Z,"37 km WSW of Mentone, Texas",earthquake,0.4797240687,0.5396509377,0.2,37.0,reviewed,tx,tx,TX,0.4473583673965226
2023-10-04T04:09:09.870Z,31.616,-103.977,6.3886,2.5,ml(texnet),20,63.0,0.0,0.1,tx,tx2023tkpb,2023-10-04T19:45:49.854Z,"37 km WSW of Mentone, Texas",earthquake,0.4944937423,0.6682101462,0.1,6.0,reviewed,tx,tx,TX,0.5456262848448997
2023-10-04T02:48:51.896Z,32.679,-100.691,6.9941,2.7,ml(texnet),13,83.0,0.0,0.1,tx,tx2023tkml,2023-10-04T23:03:01.040Z,western Texas,earthquake,1.066806863,1.573580112,0.1,23.0,reviewed,tx,tx,TX,0.9556185104820469
2023-10-03T06:06:21.042Z,32.749,-100.617,3.9861,3.5,ml(texnet),32,71.0,0.1,0.3,tx,tx2023tixl,2023-10-04T14:43:00.774Z,"18 km SW of Rotan, Texas",earthquake,0.8806643368,1.681531794,0.1,17.0,reviewed,tx,tx,TX,1.43460558129235
2023-10-02T03:21:22.285Z,32.758,-100.655,3.8394,3.6,ml(texnet),14,54.0,0.1,0.1,tx,tx2023tgwm,2023-10-03T00:10:58.040Z,"16 km NE of Hermleigh, Texas",earthquake,0.8525087612,1.486177393,0.1,13.0,reviewed,tx,tx,TX,0.9644634053463843
2023-10-01T19:47:41.059Z,32.683,-100.696,6.4805,2.9,ml(texnet),21,55.0,0.0,0.2,tx,tx2023tghn,2023-10-10T16:44:59.040Z,"7 km NE of Hermleigh, Texas",earthquake,0.8373330724,1.230174246,0.0,6.0,reviewed,tx,tx,TX,0.40138598802187253
2023-09-30T06:08:07.707Z,32.705,-100.698,2.1765,3.1,ml(texnet),11,71.0,0.0,0.1,tx,tx2023tdla,2023-10-14T04:41:05.040Z,"9 km NE of Hermleigh, Texas",earthquake,0.7557533856,1.235482144,0.1,17.0,reviewed,tx,tx,TX,0.33298684058162226
2023-09-30T01:11:31.108Z,32.7,-100.698,1.9319,3.0,ml(texnet),14,47.0,0.0,0.1,tx,tx2023tdbf,2023-10-02T11:45:26.379Z,"9 km NE of Hermleigh, Texas",earthquake,1.019387885,1.859434706,0.1,21.0,reviewed,tx,tx,TX,0.27482017148924925
2023-09-29T20:14:40.882Z,31.519,-104.007,6.9028,2.5,ml(texnet),15,63.0,0.0,0.1,tx,tx2023tcrj,2023-09-29T21:28:10.742Z,"30 km NW of Toyah, Texas",earthquake,1.051781099,0.8702480795,0.1,7.0,reviewed,tx,tx,TX,2.2914752800504563
2023-09-28T11:57:03.687Z,28.849,-98.137,2.5677,2.8,ml(texnet),20,63.0,0.1,0.3,tx,tx2023tafm,2023-09-29T19:00:32.486Z,"18 km SW of Falls City, Texas",earthquake,0.8626287278,3.37388191,0.2,16.0,reviewed,tx,tx,TX,0.9664564813876784
2023-09-26T19:10:51.971Z,31.706,-104.165,6.4915,2.6,ml(texnet),19,52.0,0.1,0.1,tx,tx2023sxcu,2023-09-27T12:07:32.366Z,"53 km W of Mentone, Texas",earthquake,0.8191983737,1.137363396,0.1,7.0,reviewed,tx,tx,TX,1.214553861284293
2023-09-25T17:17:19.048Z,28.796,-98.457,4.2796,2.5,ml(texnet),26,65.0,0.0,0.3,tx,tx2023svdn,2023-09-26T19:45:11.505Z,"4 km E of Christine, Texas",earthquake,1.39279251,1.817884593,0.0,7.0,reviewed,tx,tx,TX,1.8494965569001955
2023-09-25T09:02:20.516Z,28.915,-97.963,4.1818,3.1,ml(texnet),15,71.0,0.0,0.2,tx,tx2023sunf,2023-09-25T22:52:29.505Z,"6 km WNW of Karnes City, Texas",earthquake,1.274075914,2.064350881,0.2,9.0,reviewed,tx,tx,TX,0.5195968245404572
2023-09-25T04:09:13.835Z,31.719,-103.998,6.3372,2.6,ml(texnet),21,45.0,0.0,0.1,tx,tx2023sudn,2023-09-25T15:03:41.392Z,"37 km W of Mentone, Texas",earthquake,0.7545132382,0.8756983871,0.0,7.0,reviewed,tx,tx,TX,0.7142060852959937
2023-09-25T03:18:10.059Z,32.403,-102.021,9.7085,3.3,ml(texnet),17,53.0,0.1,0.1,tx,tx2023subv,2023-09-26T01:00:36.040Z,"31 km WSW of Ackerly, Texas",earthquake,0.8518771206,2.100788212,0.1,7.0,reviewed,tx,tx,TX,0.49715000476800575
2023-09-24T08:50:17.927Z,32.687,-100.687,6.4805,2.8,ml(texnet),19,82.0,0.0,0.1,tx,tx2023ssri,2023-09-25T17:51:25.778Z,"8 km NE of Hermleigh, Texas",earthquake,0.6814649773,0.8091383874,0.1,14.0,reviewed,tx,tx,TX,0.8208043371575567
2023-09-23T21:50:18.210Z,32.682,-100.686,6.7984,2.9,ml(texnet),19,83.0,0.0,0.1,tx,tx2023srvo,2023-10-02T01:07:22.040Z,"8 km NE of Hermleigh, Texas",earthquake,0.8315215549,1.768094191,0.1,12.0,reviewed,tx,tx,TX,1.046938143964464
2023-09-23T16:36:41.177Z,31.498,-103.581,4.8205,2.7,ml(texnet),20,71.0,0.1,0.3,tx,tx2023srle,2023-09-25T04:25:41.347Z,western Texas,earthquake,1.197062793,1.247607921,0.3,12.0,reviewed,tx,tx,TX,0.6130275067189365
2023-09-23T15:49:59.191Z,32.68,-100.692,8.8771,2.6,ml(texnet),12,83.0,0.0,0.2,tx,tx2023srjq,2023-09-25T04:25:24.777Z,"8 km NE of Hermleigh, Texas",earthquake,0.9531648543,1.322780591,0.1,9.0,reviewed,tx,tx,TX,0.8142120150686393
2023-09-23T14:09:21.319Z,31.641,-104.177,6.5686,2.6,ml(texnet),17,59.0,0.1,0.2,tx,tx2023srgi,2023-09-25T11:58:11.397Z,"51 km NW of Toyah, Texas",earthquake,0.8686963874,1.261027452,0.1,33.0,reviewed,tx,tx,TX,1.5063305524095005
2023-09-22T20:15:58.090Z,32.685,-100.689,6.774,3.9,ml(texnet),23,56.0,0.0,0.1,tx,tx2023spwx,2023-10-11T15:07:32.610Z,"8 km NE of Hermleigh, Texas",earthquake,0.7517569669,1.262697308,0.0,6.0,reviewed,tx,tx,TX,0.6571260431870246
2023-09-20T16:09:55.377Z,31.51911132,-104.1640309,6.568603516,2.809321979,ml(texnet),10,77.0350531,0.1604871948,0.2060111058,tx,tx2023slxy,2023-10-08T02:37:24.040Z,"41 km WNW of Toyah, Texas",earthquake,1.604061625,2.469253901,0.1581722777,7.0,reviewed,tx,tx,TX,1.332064391767907
2023-09-20T02:14:59.485Z,31.479,-103.737,133.4251,2.8,mlv,5,357.0,0.6,0.0,tx,tx2023skwh,2023-09-22T22:26:48.972Z,"18 km NNE of Toyah, Texas",earthquake,176.9326764,41.24241036,0.4,3.0,automatic,tx,tx,TX,0.32029905350564813
2023-09-20T01:29:57.898Z,32.47375488,-102.0924638,4.352945964,2.8,ml,21,73.0,0.1012374717,0.2,tx,tx2023skuu,2023-09-22T01:17:56.040Z,"31 km SSW of Los Ybanez, Texas",earthquake,1.195755628,2.5332279909999995,0.1,7.0,reviewed,tx,tx,TX,0.21858268131265285
2023-09-15T11:58:32.872Z,29.03045654,-97.9029182,8.339070638,3.0,ml,16,66.0,0.04820144029,0.3,tx,tx2023sclz,2023-09-23T06:06:24.040Z,"12 km ENE of Falls City, Texas",earthquake,1.718567809,2.683085573,0.2,10.0,reviewed,tx,tx,TX,1.2155507962327867
2023-09-14T18:50:41.793Z,29.07531738,-97.86465993,5.428955078000001,4.0,ml,27,50.0,0.0968863031,0.3,tx,tx2023sbec,2023-10-12T13:36:06.763Z,"18 km NE of Falls City, Texas",earthquake,1.486079629,2.0866699,0.0,6.0,reviewed,tx,tx,TX,0.46091795854314344
2023-09-12T15:34:09.774Z,32.68157959,-100.691573,7.409790039,2.8,ml,20,56.0,0.04119253899,0.2,tx,tx2023rxgp,2023-09-13T15:57:55.040Z,"8 km NE of Hermleigh, Texas",earthquake,0.7847935487999999,1.19854764,0.1,20.0,reviewed,tx,tx,TX,0.6823024985072513
2023-09-11T23:56:08.599Z,29.04327393,-97.85948989,0.0244547526,2.8,ml,12,73.0,0.04961824465,0.1,tx,tx2023rwbr,2023-10-12T04:14:20.040Z,"16 km ENE of Falls City, Texas",earthquake,0.7643002763,1.262380539,0.1,16.0,reviewed,tx,tx,TX,0.40441957724165
2023-09-11T23:49:24.549Z,29.05975342,-97.87189798,4.670857747,3.1,ml,22,82.0,0.08016490881,0.2,tx,tx2023rwbl,2023-10-12T03:58:48.040Z,"16 km ENE of Falls City, Texas",earthquake,1.295215068,2.533880727,0.0,7.0,reviewed,tx,tx,TX,0.44558059407297906
2023-09-11T20:07:23.647Z,29.09454346,-97.86982996,2.518839518,3.2,ml,19,85.0,0.06950751704,0.3,tx,tx2023rvuc,2023-10-12T13:33:03.040Z,"18 km SSE of Stockdale, Texas",earthquake,2.206267046,2.101764894,0.2,10.0,reviewed,tx,tx,TX,1.1939711427499178
2023-09-10T21:32:44.181Z,31.56496156,-104.0237212,8.702368164,2.5,ml,17,58.0,0.03971163465,0.1,tx,tx2023rubl,2023-10-08T18:36:20.040Z,"35 km NW of Toyah, Texas",earthquake,0.8401281232,0.8912503412,0.1,19.0,reviewed,tx,tx,TX,0.9458257493253621
2023-09-10T07:44:14.520Z,29.04693604,-97.83467371,5.942504883,2.8,ml,19,72.0,0.0841410546,0.3,tx,tx2023rtac,2023-10-06T11:39:31.040Z,"19 km NNE of Karnes City, Texas",earthquake,1.234025349,2.164299339,0.2,9.0,reviewed,tx,tx,TX,0.3447836736752552
2023-09-09T23:49:39.341Z,31.73471451,-104.0999797,7.416967772999999,2.6,ml,18,33.0,0.03624879931,0.1,tx,tx2023rskl,2023-10-13T22:34:28.040Z,"47 km W of Mentone, Texas",earthquake,0.6052179156,0.6946856061999999,0.1,18.0,reviewed,tx,tx,TX,0.908541689062312
2023-09-08T01:35:32.940Z,31.94000244,-102.0399438,7.996704102,3.2,ml,25,70.0,0.09115416927,0.1,tx,tx2023rowx,2023-09-30T00:36:38.040Z,"7 km SSE of Midland, Texas",earthquake,0.5948393292000002,1.336604543,0.1,7.0,reviewed,tx,tx,TX,0.14941737489543877
2023-09-06T04:30:49.960Z,31.73209265,-104.094982,6.632873535,2.8,ml,36,66.0,0.03134506905,0.2,tx,tx2023rlls,2023-10-05T05:16:23.040Z,western Texas,earthquake,0.4161967978,0.4488458372,0.2,18.0,reviewed,tx,tx,TX,1.0448495142327852
2023-09-04T01:20:21.504Z,31.36084501,-103.0805919,3.046606445,2.9,ml,24,73.0,0.02467246733,0.2,tx,tx2023rhok,2023-10-13T00:07:29.040Z,"13 km N of Coyanosa, Texas",earthquake,0.8804698035,1.168409417,0.2,18.0,reviewed,tx,tx,TX,0.8319632290125377
2023-09-04T01:19:29.896Z,31.35762592,-103.0800718,3.81784668,2.8,ml,24,72.0,0.02197546414,0.2,tx,tx2023rhoj,2023-10-13T00:01:28.040Z,"12 km N of Coyanosa, Texas",earthquake,0.9231601397,1.5575960209999995,0.2,18.0,reviewed,tx,tx,TX,0.95324945292117
2023-09-03T07:48:46.117Z,31.60373983,-103.9352931,6.915661621,2.7,ml,25,46.0,0.03834148251,0.2,tx,tx2023rgfs,2023-09-23T06:12:16.040Z,"33 km WSW of Mentone, Texas",earthquake,0.4367698105,0.484274386,0.2,13.0,reviewed,tx,tx,TX,0.795508053660919
2023-09-02T13:28:04.194Z,31.67356557,-104.2051353,6.388647461,2.6,ml,26,58.0,0.05098732042,0.2,tx,tx2023revi,2023-10-12T16:21:14.040Z,"55 km NW of Toyah, Texas",earthquake,0.5717705921,0.7342507155,0.1,16.0,reviewed,tx,tx,TX,0.1025788927252758
2023-09-02T06:07:45.626Z,31.60789016,-103.9685271,8.342456055,2.7,ml,17,66.0,0.002827188665,0.1,tx,tx2023regw,2023-09-13T05:18:40.040Z,"36 km NNW of Toyah, Texas",earthquake,0.5574125179,0.5333334889,0.1,8.0,reviewed,tx,tx,TX,0.44580407092936863
2023-09-01T12:11:43.657Z,28.95172119,-97.63200827,2.078653971,2.9,ml,20,90.0,0.09815151408,0.3,tx,tx2023rcxj,2023-09-09T06:53:51.040Z,"4 km NNW of Nordheim, Texas",earthquake,1.268613927,1.654033114,0.2,13.0,reviewed,tx,tx,TX,0.37481361476673636
2023-09-01T09:13:18.922Z,31.93267822,-102.0206507,8.387980143,2.8,ml,20,58.0,0.1000003256,0.1,tx,tx2023rcrm,2023-09-05T18:42:06.985Z,"8 km SE of Midland, Texas",earthquake,0.6173317846,1.413610826,0.2,30.0,reviewed,tx,tx,TX,0.5827905996310304
2023-08-31T09:44:46.242Z,32.10388184,-101.0635004,8.656982422,2.8,ml,19,67.0,0.1969533133,0.1,tx,tx2023raxa,2023-09-28T06:36:57.040Z,"28 km S of Westbrook, Texas",earthquake,0.8406557514,2.525353444,0.0,7.0,reviewed,tx,tx,TX,1.9712084590502785
2023-08-31T06:11:40.072Z,31.60349918,-103.9763076,8.522412109,2.6,ml,12,77.0,0.009623512967,0.1,tx,tx2023rapz,2023-09-21T06:23:05.040Z,"36 km NNW of Toyah, Texas",earthquake,1.165591592,1.113912655,0.1,24.0,reviewed,tx,tx,TX,0.8880765476464317
2023-08-31T04:23:00.267Z,31.91711426,-102.0238662,8.363525391,2.5,ml,21,52.0,0.1149880129,0.1,tx,tx2023rami,2023-09-16T22:20:48.040Z,"10 km SSE of Midland, Texas",earthquake,1.651760226,2.165729259,0.2,30.0,reviewed,tx,tx,TX,0.07504038852782131
2023-08-30T20:11:39.733Z,31.01496887,-103.3143406,3.972094727,2.771617911,mlv,24,56.0,0.09574325386,0.4,tx,tx2023qzwg,2023-09-27T21:05:14.040Z,"34 km SW of Coyanosa, Texas",earthquake,0.95790531,1.189350124,0.1811940185,19.0,reviewed,tx,tx,TX,0.9995987522305482
2023-08-30T12:28:23.609Z,29.07073975,-97.84501379,9.806355794,3.3,ml,16,85.0,0.09906662577,0.3,tx,tx2023qzgx,2023-09-12T11:59:17.040Z,"19 km ENE of Falls City, Texas",earthquake,2.019351207,1.695690435,0.2,7.0,reviewed,tx,tx,TX,0.922959592013075
2023-08-26T12:32:25.441Z,32.12310791,-101.0538538,6.773966471,2.6,ml,44,69.0,0.2177025547,0.1,tx,tx2023qrzb,2023-09-17T13:06:20.040Z,western Texas,earthquake,0.6251790638,2.399807701,0.1,29.0,reviewed,tx,tx,TX,1.7785283732845003
2023-08-26T07:42:10.864Z,32.4710083,-102.0399438,9.072713216,3.1,ml,29,89.0,0.4047997215,0.3,tx,tx2023qrpk,2023-09-07T07:30:21.040Z,"29 km SSW of Los Ybanez, Texas",earthquake,1.566309206,2.522069887,0.2,14.0,reviewed,tx,tx,TX,0.18913631572147163
2023-08-22T07:04:20.380Z,31.61319555,-103.997466,8.895178223,3.2,ml,45,56.0,0.01853198574,0.1,tx,tx2023qkgj,2023-09-20T08:10:49.040Z,"38 km NNW of Toyah, Texas",earthquake,0.4984914377,0.4691772138,0.1,27.0,reviewed,tx,tx,TX,0.35395473450931136
2023-08-22T07:03:13.879Z,31.61103917,-103.9895211,7.828295898,2.5,ml,13,58.0,0.01764547106,0.1,tx,tx2023qkgg,2023-09-20T07:59:52.040Z,"37 km NNW of Toyah, Texas",earthquake,0.5460336326,0.5629794604,0.1,30.0,reviewed,tx,tx,TX,0.19920664067854865
2023-08-22T07:00:13.301Z,31.61457704,-103.9966655,8.895178223,3.7,ml,40,57.0,0.01873879714,0.1,tx,tx2023qkgd,2023-10-04T12:36:57.040Z,"38 km NNW of Toyah, Texas",earthquake,0.5222862519,0.4599644025,0.2,25.0,reviewed,tx,tx,TX,0.4751654291634962
2023-08-22T06:55:55.598Z,31.60965503,-103.9911285,8.548120117,2.8,ml,21,40.0,0.019042412,0.1,tx,tx2023qkfy,2023-09-03T06:39:26.040Z,"37 km NNW of Toyah, Texas",earthquake,0.6238239642,0.6934300392,0.1,37.0,reviewed,tx,tx,TX,0.18166050815870705
2023-08-22T06:18:27.919Z,31.61059383,-103.9852154,6.799975586,2.7,ml,13,59.0,0.01396966361,0.1,tx,tx2023qkeu,2023-08-22T13:07:55.040Z,"37 km NNW of Toyah, Texas",earthquake,1.121479388,1.051441511,0.1,29.0,reviewed,tx,tx,TX,0.1971120565293118
2023-08-22T06:16:25.464Z,31.61240895,-103.9922172,7.776879883,3.4,ml,22,58.0,0.0200153171,0.1,tx,tx2023qker,2023-09-29T05:01:29.637Z,"38 km NNW of Toyah, Texas",earthquake,0.5480851468,0.6159261329,0.2,13.0,reviewed,tx,tx,TX,0.11921635217643889
2023-08-22T06:15:17.593Z,31.61195834,-103.9895253,8.342456055,3.8,ml,26,58.0,0.0176906721,0.1,tx,tx2023qkep,2023-09-03T06:36:33.844Z,"37 km NNW of Toyah, Texas",earthquake,0.6931852227,0.7184626195,0.3,19.0,reviewed,tx,tx,TX,0.21330243711062558
2023-08-22T04:11:39.955Z,32.40875244,-102.0249381,10.58890788,3.4,ml,19,82.0,0.1200442309,0.1,tx,tx2023qkal,2023-09-28T02:30:06.040Z,"31 km WSW of Ackerly, Texas",earthquake,0.7952773685,1.254306064,0.1,30.0,reviewed,tx,tx,TX,0.34039973850497013
2023-08-22T02:46:57.136Z,28.90777588,-97.61546415,3.00793457,2.7,ml,20,111.0,0.05195375247,0.4,tx,tx2023qjxs,2023-09-28T01:54:27.040Z,"1 km SSW of Nordheim, Texas",earthquake,1.523344404,2.383999096,0.2,5.0,reviewed,tx,tx,TX,0.8828755396101091
2023-08-18T05:14:04.656Z,28.9654541,-97.62477022,2.396565755,3.0,ml,22,89.0,0.0966882333,0.2,tx,tx2023qcuo,2023-08-30T12:06:41.040Z,"5 km NNW of Nordheim, Texas",earthquake,1.601828448,1.526454193,0.1,6.0,reviewed,tx,tx,TX,0.13411583006088307
2023-08-17T05:18:37.127Z,28.8528,-99.0774,5.0,2.6,mb_lg,18,82.0,0.486,0.55,us,us7000knxx,2023-09-08T08:55:38.556Z,"4 km SSE of Pearsall, Texas",earthquake,1.84,2.002,0.098,31.0,reviewed,us,us,TX,0.23154559304401043
2023-08-14T16:45:05.025Z,35.31463623,-101.701848,6.773966471,3.4,ml,14,81.0,0.1300410445,0.4,tx,tx2023pwji,2023-08-22T19:53:12.040Z,"15 km NE of Amarillo, Texas",earthquake,2.758908514,2.343075671,0.2,7.0,reviewed,tx,tx,TX,7.043445773920845
2023-08-12T11:03:45.021Z,31.73062341,-103.9615245,7.159887695,2.7,ml,21,39.0,0.01524615123,0.1,tx,tx2023pshd,2023-09-16T07:34:00.040Z,"34 km W of Mentone, Texas",earthquake,0.8675677047,1.018662831,0.1,39.0,reviewed,tx,tx,TX,0.708647049576699
2023-08-11T00:47:05.429Z,35.574646,-102.5604718,11.66491699,2.6,ml,8,91.0,0.5327609767,0.2,tx,tx2023pprg,2023-08-15T15:08:29.827Z,"24 km WSW of Channing, Texas",earthquake,4.020282783,3.420164394,0.1,4.0,reviewed,tx,tx,TX,8.340046514788488
2023-08-09T04:25:11.513Z,31.67839805,-104.4032812,5.46315918,2.8,ml,15,56.0,0.01937485869,0.2,tx,tx2023pmhk,2023-08-11T03:14:01.040Z,western Texas,earthquake,0.8751310679999998,0.9012338478,0.1,25.0,reviewed,tx,tx,TX,3.7381641054659442
2023-08-05T00:05:35.214Z,29.3270874,-103.4183134,0.0244547526,3.7,ml,10,140.0,0.2301718818,0.4,tx,tx2023peqx,2023-10-07T21:38:58.040Z,"10 km E of Study Butte, Texas",earthquake,4.5935947,2.924065463,0.1,6.0,reviewed,tx,tx,TX,5.008870627976104
